312,KIA,두산,3,2023-07-23 17:00:00,1,일
313,KIA,롯데,1,2023-07-28 18:30:00,0,금
314,KIA,롯데,2,2023-07-29 18:00:00,1,토
315,KIA,롯데,3,2023-07-30 17:00:00,1,일
316,KIA,한화,1,2023-08-04 18:30:00,0,금
317,KIA,한화,2,2023-08-05 18:00:00,1,토
318,KIA,한화,3,2023-08-06 17:00:00,1,일
319,KIA,LG,1,2023-08-08 18:30:00,0,화
320,KIA,LG,2,2023-08-09 18:30:00,0,수
321,KIA,LG,3,2023-08-10 18:30:00,0,목
322,KIA,키움,1,2023-08-15 17:00:00,1,화
323,KIA,키움,2,2023-08-16 18:30:00,0,수
324,KIA,키움,3,2023-08-17 18:30:00,0,목
325,KIA,한화,1,2023-08-25 18:30:00,0,금
326,KIA,한화,2,2023-08-26 18:00:00,1,토
327,KIA,한화,3,2023-08-27 17:00:00,1,일
328,KIA,NC,1,2023-08-29 18:30:00,0,화
329,KIA,NC,2,2023-08-30 18:30:00,0,수
330,KIA,NC,3,2023-08-31 18:30:00,0,목
331,KIA,LG,1,2023-09-08 18:30:00,0,금
332,KIA,LG,2,2023-09-09 17:00:00,1,토
333,KIA,LG,3,2023-09-10 14:00:00,1,일
334,롯데,KT,1,2023-04-07 18:30:00,0,금
335,롯데,KT,2,2023-04-08 17:00:00,1,토
336,롯데,KT,3,2023-04-09 14:00:00,1,일
337,롯데,LG,1,2023-04-11 18:30:00,0,화
338,롯데,LG,2,2023-04-12 18:30:00,0,수
339,롯데,LG,3,2023-04-13 18:30:00,0,목
340,롯데,KIA,1,2023-04-18 18:30:00,0,화
341,롯데,KIA,2,2023-04-19 18:30:00,0,수
342,롯데,KIA,3,2023-04-20 18:30:00,0,목
343,롯데,한화,1,2023-04-25 18:30:00,0,화
344,롯데,한화,2,2023-04-26 18:30:00,0,수
345,롯데,한화,3,2023-04-27 18:30:00,0,목
346,롯데,키움,1,2023-04-28 18:30:00,0,금
347,롯데,키움,2,2023-04-29 17:00:00,1,토
348,롯데,키움,3,2023-04-30 14:00:00,1,일
349,롯데,삼성,1,2023-05-05 14:00:00,2,금
350,롯데,삼성,2,2023-05-06 17:00:00,1,토
351,롯데,삼성,3,2023-05-07 14:00:00,1,일
352,롯데,두산,1,2023-05-09 18:30:00,0,화
353,롯데,두산,2,2023-05-10 18:30:00,0,수
354,롯데,두산,3,2023-05-11 18:30:00,0,목
355,롯데,SSG,1,2023-05-19 18:30:00,0,금
356,롯데,SSG,2,2023-05-20 17:00:00,1,토
357,롯데,SSG,3,2023-05-21 14:00:00,1,일
358,롯데,NC,1,2023-05-23 18:30:00,0,화
359,롯데,NC,2,2023-05-24 18:30:00,0,수
360,롯데,NC,3,2023-05-25 18:30:00,0,목
361,롯데,KIA,1,2023-06-02 18:30:00,0,금
362,롯데,KIA,2,2023-06-03 17:00:00,1,토
363,롯데,KIA,3,2023-06-04 17:00:00,1,일
364,롯데,KT,1,2023-06-06 17:00:00,1,화
365,롯데,KT,2,2023-06-07 18:30:00,0,수
366,롯데,KT,3,2023-06-08 18:30:00,0,목
367,롯데,한화,1,2023-06-13 18:30:00,0,화
368,롯데,한화,2,2023-06-14 18:30:00,0,수
369,롯데,한화,3,2023-06-15 18:30:00,0,목
370,롯데,삼성,1,2023-06-27 18:30:00,0,화
371,롯데,삼성,2,2023-06-28 18:30:00,0,수
372,롯데,삼성,3,2023-06-29 18:30:00,0,목
373,롯데,두산,1,2023-06-30 18:30:00,0,금
374,롯데,두산,2,2023-07-01 18:00:00,1,토
375,롯데,두산,3,2023-07-02 17:00:00,1,일
376,롯데,LG,1,2023-07-07 18:30:00,0,금
377,롯데,LG,2,2023-07-08 18:00:00,1,토
378,롯데,LG,3,2023-07-09 17:00:00,1,일
379,롯데,키움,1,2023-07-21 18:30:00,0,금
380,롯데,키움,2,2023-07-22 18:00:00,1,토
381,롯데,키움,3,2023-07-23 17:00:00,1,일
382,롯데,NC,1,2023-08-01 18:30:00,0,화
383,롯데,NC,2,2023-08-02 18:30:00,0,수
384,롯데,NC,3,2023-08-03 18:30:00,0,목
385,롯데,SSG,1,2023-08-04 18:30:00,0,금
386,롯데,SSG,2,2023-08-05 18:00:00,1,토
387,롯데,SSG,3,2023-08-06 17:00:00,1,일
388,롯데,KIA,1,2023-08-11 18:30:00,0,금
389,롯데,KIA,2,2023-08-12 18:00:00,1,토
390,롯데,KIA,3,2023-08-13 17:00:00,1,일
391,롯데,SSG,1,2023-08-15 17:00:00,1,화
392,롯데,SSG,2,2023-08-16 18:30:00,0,수
393,롯데,SSG,3,2023-08-17 18:30:00,0,목
394,롯데,KT,1,2023-08-25 18:30:00,0,금
395,롯데,KT,2,2023-08-26 18:00:00,1,토
396,롯데,KT,3,2023-08-27 17:00:00,1,일
397,롯데,두산,1,2023-09-01 18:30:00,0,금
398,롯데,두산,2,2023-09-02 17:00:00,1,토
399,롯데,두산,3,2023-09-03 14:00:00,1,일
400,롯데,삼성,1,2023-09-05 18:30:00,0,화
401,롯데,삼성,2,2023-09-06 18:30:00,0,수
402,롯데,삼성,3,2023-09-07 18:30:00,0,목
403,삼성,NC,1,2023-04-01 14:00:00,1,토
404,삼성,NC,2,2023-04-02 14:00:00,1,일
405,삼성,한화,1,2023-04-04 18:30:00,0,화
406,삼성,한화,2,2023-04-05 18:30:00,0,수
407,삼성,한화,3,2023-04-06 18:30:00,0,목
408,삼성,SSG,1,2023-04-11 18:30:00,0,화
409,삼성,SSG,2,2023-04-12 18:30:00,0,수
410,삼성,SSG,3,2023-04-13 18:30:00,0,목
411,삼성,롯데,1,2023-04-14 18:30:00,0,금
412,삼성,롯데,2,2023-04-15 17:00:00,1,토
413,삼성,롯데,3,2023-04-16 14:00:00,1,일
414,삼성,두산,1,2023-04-25 18:30:00,0,화
415,삼성,두산,2,2023-04-26 18:30:00,0,수
416,삼성,두산,3,2023-04-27 18:30:00,0,목
417,삼성,키움,1,2023-05-02 18:30:00,0,화
418,삼성,키움,2,2023-05-03 18:30:00,0,수
419,삼성,키움,3,2023-05-04 18:30:00,0,목
420,삼성,LG,1,2023-05-12 18:30:00,0,금
421,삼성,LG,2,2023-05-13 17:00:00,1,토
422,삼성,LG,3,2023-05-14 14:00:00,1,일
423,삼성,KIA,1,2023-05-16 18:30:00,0,화
